id	author_id	created_at	text	coding	sentiment
1465450681293324291	1280710830695354369	2021-11-29 22:40:43+00:00	there was a shang chi comic shirt but i couldn’t get it bc i had to buy smth for my brother :(	praise	neutral
1465452446285709320	351654527	2021-11-29 22:47:44+00:00	"If Michelle Yeoh hadn't turned up when she did, I would've have given up on #ShangChi Legend Of The Ten Rings. Movie got better when she makes her appearance.(Oh and Sir Ben Kingsley, turns up a few minutes earlier, that held my attention long enough fir Yeoh's arrival)"	actor/charactor talk	negative
1465411469265326080	1256001579465015299	2021-11-29 20:04:54+00:00	@screenthehype what you gonna say next??? shang-chi was bad too?? ____	comparison	positive
1465382019270127619	50508029	2021-11-29 18:07:53+00:00	@cassieedunkk @veto_AndrewF Omg I was so sad when they delayed it. Like Shang-Chi and Eternals surprised me a ton (in a good way) but SM and DS are the movies my body is ready for	comparison	positive
1465493482907344897	364723915	2021-11-30 01:30:48+00:00	"@DJizLurch I thought Shang Chi was pretty cool, but if I’m being honest I was not a fan of the big “save the world” CGI battle scene at the end. Esp shortly after seeing the Eternals saving the world, it feels a bit over done at this point."	scene/plot talk	negative
1465411743404937216	989464640819290114	2021-11-29 20:06:00+00:00	On this week's episode we review Shang-Chi and the Legend of the Ten Rings while enjoying beer by @PomonaIsland and @rivingtonbrewco Will Marvel's blockbuster match up to a couple of local beers?https://t.co/qlu9liWFH4 https://t.co/K8DjFwFQAh	scene/plot talk	neutral
1465481715443507200	1215916315984236544	2021-11-30 00:44:02+00:00	@brfootball https://t.co/3YFXV134jHGet all your latest movies here.Hit and  join.You want venom HD?Shang Chi?No Time To Die?Red Notice?Spiderman: No Way Home?No hustle. We've got it	advertisement	neutral
1465375638496235523	1346765908119732224	2021-11-29 17:42:32+00:00	just watched shang chi and DAMN SIMU LIU LOOKS GOOD	actor/charactor talk	neutral
1465469609503563780	1397551121107984387	2021-11-29 23:55:56+00:00	@sersisverse woah shang chi wth	too little info	negative
1465390603743674371	190041484	2021-11-29 18:42:00+00:00	Worldwide Hollywood box office 2021:1 #NoTimeToDie: 758M$2 #Fast9: 739M$3 #Venom2: 469M$4 #GodzillaVsKong: 467M$5 #ShangChi: 431M$6 #BlackWidow: 379M$7 #Dune: 374M$8 #Eternals: 368M$9 #FreeGuy: 331M$10 #AQuietPlace2: 297M$ https://t.co/pgnfLmgJhd	advertisement	neutral
1465391258872987654	3235517816	2021-11-29 18:44:36+00:00	When we see Shang-Chi training Spider-Man in avengers 5&gt;&gt;&gt; https://t.co/rpegkuV9tw	actor/charactor talk	neutral
1465438205696610310	1079082134437007360	2021-11-29 21:51:09+00:00	MF I HAVE TEARS THINKING ABOUT THE LAST AGNI KAI AND SHANGCHI FIGHTING HIS DAD MY HEART IS TEARING INTO PIECES		
1465485662681907204	811219351	2021-11-30 00:59:44+00:00	@suresh01777 Please RETWEET&amp;LISTEN https://t.co/ECLB8kBm6E Pablo goes over #netflix #MidnightMass #BlueMiracle #JohnLeguizamosLatinHistoryforMorons #LuisEsparza #StarWars #SWVisions TheAmbassador gets into #HBOMax #DoomPatrol #Maid #Dracula #talkingnerdy #talknerdytome RT https://t.co/ggUaBid2Ya		
